"AÑO","MES","LÍNEA FONDER","TIPO DE PERSONA","TAMAÑO DE EMPRESA","SECTOR ECONÓMICO","MUNICIPIO","DESTINO","MONTO OTORGADO ($)","PLAZO","GENERO DEL SOLICITANTE","SITUACIÓN DEL SOLICITANTE","DESCENDENCIA DEL SOLICITANTE"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Tuluá","Capital de trabajo","3,500,000","36","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Cali","Inversión","5,200,000","36","Mujer","Ninguno","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Buenaventura","Capital de trabajo","3,500,000","36","Mujer","Ninguno","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Florida","Capital de trabajo","5,200,000","35","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Cali","Capital de trabajo","2,000,000","20","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Florida","Capital de trabajo","5,200,000","12","Hombre","Padre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","El Cerrito","Capital de trabajo","5,200,000","24","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Pradera","Capital de trabajo","5,200,000","13","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Jamundí","Capital de trabajo","5,200,000","35","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","La Victoria","Inversión","5,200,000","35","Hombre","Personas con necesidades especiales","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Bugalagrande","Inversión","3,200,000","24","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","El Cerrito","Inversión","5,200,000","30","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Buenaventura","Capital de trabajo","2,500,000","34","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Pradera","Inversión","5,200,000","35","Hombre","Padre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Juridica","Microempresa","Comercio","Florida","Capital de trabajo","5,200,000","36","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Toro","Capital de trabajo","5,200,000","35","Mujer","Desplazado por conflicto armado","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Pradera","Capital de trabajo","3,000,000","35","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","La Cumbre","Inversión","5,200,000","24","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Palmira","Capital de trabajo","5,000,000","24","Mujer","Otros","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Buenaventura","Capital de trabajo","3,500,000","36","Hombre","Padre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Florida","Capital de trabajo","5,200,000","36","Hombre","Padre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Tuluá","Capital de trabajo","5,200,000","35","Hombre","Padre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Cartago","Capital de trabajo","5,000,000","12","Hombre","Padre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Toro","Capital de trabajo","5,200,000","35","Hombre","Ninguno","Caucásico"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Tuluá","Capital de trabajo","4,000,000","36","Hombre","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","El Cerrito","Inversión","5,200,000","18","Hombre","Ninguno","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Vijes","Capital de trabajo","5,000,000","24","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Bugalagrande","Capital de trabajo","4,000,000","35","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Cali","Inversión","4,000,000","35","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Ginebra","Capital de trabajo","5,200,000","35","Hombre","Otros","Mulato"
"2,024","10","1","Persona Natural","Microempresa","Comercio","El Cerrito","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Cali","Capital de trabajo","1,500,000","34","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Buenaventura","Capital de trabajo","5,200,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Palmira","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Pradera","Capital de trabajo","5,200,000","35","Hombre","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Buenaventura","Capital de trabajo","5,200,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Vijes","Capital de trabajo","5,000,000","24","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Cali","Capital de trabajo","5,000,000","36","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Jamundí","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Tuluá","Capital de trabajo","5,200,000","35","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Caucásico"
"2,024","10","1","Persona Juridica","Microempresa","Manufactura","Palmira","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Vijes","Capital de trabajo","3,500,000","30","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Bugalagrande","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Bugalagrande","Capital de trabajo","5,200,000","36","Mujer","Otros","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Buenaventura","Inversión","5,200,000","36","Mujer","Personas con necesidades especiales","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","4,000,000","36","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","24","Hombre","Padre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Buenaventura","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Buenaventura","Capital de trabajo","5,200,000","36","Mujer","Desplazado por conflicto armado","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Pradera","Inversión","5,200,000","36","Hombre","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Buenaventura","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Mulato"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Palmira","Capital de trabajo","5,200,000","36","Mujer","Otros","Otros"
"2,024","10","1","Persona Juridica","Microempresa","Manufactura","Cali","Capital de trabajo","5,000,000","24","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","24","Mujer","Otros","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Buenaventura","Capital de trabajo","4,000,000","36","Mujer","Padre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Tuluá","Capital de trabajo","5,200,000","35","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Buga","Capital de trabajo","5,200,000","35","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Construcción","Tuluá","Capital de trabajo","5,200,000","35","Hombre","Extrema pobreza","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Construcción","Candelaria","Inversión","5,200,000","35","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Juridica","Microempresa","Construcción","Cali","Inversión","5,000,000","36","Hombre","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Agropecuario","El Cerrito","Capital de trabajo","2,000,000","24","Hombre","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Agropecuario","Vijes","Capital de trabajo","5,000,000","36","Mujer","Extrema pobreza","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Agropecuario","Obando","Capital de trabajo","5,000,000","35","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Agropecuario","Cali","Capital de trabajo","3,000,000","36","Mujer","Madre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Agropecuario","Zarzal","Capital de trabajo","5,000,000","24","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Agropecuario","Cartago","Capital de trabajo","4,300,000","36","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Agropecuario","Candelaria","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Agropecuario","Tuluá","Capital de trabajo","5,000,000","36","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Juridica","Microempresa","Agropecuario","Buenaventura","Capital de trabajo","5,200,000","33","Hombre","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Agropecuario","Toro","Inversión","5,200,000","35","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Agropecuario","Tuluá","Capital de trabajo","5,200,000","36","Hombre","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Palmira","Capital de trabajo","500,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","1","Persona Juridica","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","12","Hombre","Ninguno","Mestizo"
"2,024","10","1","Persona Juridica","Microempresa","Educación","Buenaventura","Inversión","1,500,000","12","Hombre","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Tuluá","Inversión","3,000,000","36","Mujer","Madre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","El Cerrito","Capital de trabajo","5,200,000","30","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Tuluá","Capital de trabajo","5,200,000","35","Hombre","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Buenaventura","Capital de trabajo","3,500,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Jamundí","Inversión","3,000,000","24","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Zarzal","Capital de trabajo","5,200,000","24","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Palmira","Capital de trabajo","5,200,000","12","Hombre","Ninguno","Caucásico"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Buenaventura","Capital de trabajo","1,000,000","36","Mujer","Madre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Palmira","Capital de trabajo","5,100,000","33","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Palmira","Capital de trabajo","1,000,000","36","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Buenaventura","Capital de trabajo","3,500,000","36","Hombre","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,100,000","24","Mujer","Otros","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Tuluá","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Cali","Inversión","5,200,000","36","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","San Pedro","Capital de trabajo","5,200,000","35","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","16","Hombre","Padre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Jamundí","Inversión","3,000,000","12","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Andalucía","Capital de trabajo","5,200,000","35","Mujer","Madre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Palmira","Capital de trabajo","2,000,000","18","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Buenaventura","Capital de trabajo","5,200,000","15","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Pradera","Inversión","5,200,000","12","Mujer","Ninguno","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Bugalagrande","Inversión","5,200,000","36","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Bugalagrande","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Palmira","Capital de trabajo","3,500,000","14","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Buenaventura","Inversión","3,000,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Palmira","Capital de trabajo","5,200,000","36","Hombre","Desplazado por conflicto armado","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,000,000","24","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Juridica","Microempresa","Manufactura","Palmira","Inversión","5,200,000","36","Hombre","Ninguno","Mulato"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","24","Mujer","Otros","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Buenaventura","Inversión","5,200,000","36","Mujer","Desplazado por conflicto armado","Caucásico"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,000,000","36","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Cali","Inversión","5,200,000","36","Hombre","Otros","Caucásico"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Palmira","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Pradera","Capital de trabajo","5,200,000","35","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Tuluá","Capital de trabajo","5,200,000","36","Mujer","Desplazado por conflicto armado","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Florida","Capital de trabajo","5,200,000","35","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Florida","Capital de trabajo","5,200,000","35","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","36","Mujer","Otros","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Vijes","Inversión","5,200,000","30","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,200,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","1","Persona Juridica","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","12","Hombre","Desplazado por conflicto armado","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Calima","Inversión","5,200,000","35","Hombre","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Calima","Inversión","5,200,000","12","Mujer","Madre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Roldanillo","Capital de trabajo","5,200,000","35","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Jamundí","Capital de trabajo","2,500,000","24","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","3,000,000","36","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","3,500,000","36","Mujer","Desplazado por conflicto armado","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Pradera","Capital de trabajo","5,200,000","35","Hombre","Otros","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Jamundí","Capital de trabajo","5,200,000","24","Hombre","Padre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","El Águila","Capital de trabajo","5,200,000","35","Hombre","Otros","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Florida","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Agropecuario","Toro","Capital de trabajo","5,200,000","36","Hombre","Extrema pobreza","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Candelaria","Capital de trabajo","3,500,000","36","Hombre","Otros","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","36","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Cartago","Capital de trabajo","5,200,000","35","Hombre","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","3,000,000","36","Hombre","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","36","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Cali","Inversión","3,000,000","36","Hombre","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,000,000","36","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,000,000","36","Hombre","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Pradera","Capital de trabajo","5,200,000","35","Mujer","Desplazado por conflicto armado","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Tuluá","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Mulato"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Pradera","Inversión","5,200,000","18","Mujer","Madre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Florida","Capital de trabajo","5,200,000","12","Hombre","Padre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Florida","Capital de trabajo","3,000,000","36","Mujer","Desplazado por conflicto armado","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Roldanillo","Capital de trabajo","5,200,000","35","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,200,000","24","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","La Cumbre","Capital de trabajo","3,500,000","24","Hombre","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","La Unión","Capital de trabajo","5,200,000","35","Hombre","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","El Cerrito","Capital de trabajo","5,200,000","35","Hombre","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","4,135,200","36","Hombre","Padre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","1,500,000","36","Hombre","Desplazado por conflicto armado","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","36","Hombre","Padre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Tuluá","Capital de trabajo","5,200,000","36","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Juridica","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,200,000","36","Mujer","Desplazado por conflicto armado","Otros"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Pradera","Capital de trabajo","5,200,000","36","Hombre","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,200,000","24","Hombre","Padre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,000,000","36","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","La Unión","Capital de trabajo","4,000,000","36","Hombre","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Florida","Capital de trabajo","5,200,000","36","Hombre","Otros","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","3,500,000","36","Hombre","Padre cabeza de hogar","Indigena"
"2,024","10","1","Persona Juridica","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","36","Hombre","Padre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Florida","Capital de trabajo","5,200,000","35","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Salud","Tuluá","Inversión","5,200,000","35","Mujer","Ninguno","Mestizo"
"2,024","10","1","Persona Juridica","Microempresa","Servicios","Cali","Capital de trabajo","5,200,000","24","Hombre","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Bugalagrande","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Vijes","Inversión","5,200,000","18","Hombre","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Obando","Capital de trabajo","5,000,000","35","Mujer","Madre cabeza de hogar","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Florida","Inversión","2,200,000","36","Hombre","Ninguno","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,200,000","34","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","4,500,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Cali","Capital de trabajo","5,000,000","36","Mujer","Desplazado por conflicto armado","Indigena"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Cali","Inversión","4,700,000","12","Hombre","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,200,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,000,000","36","Mujer","Ninguno","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","4,000,000","24","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,000,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Vijes","Capital de trabajo","3,000,000","18","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,000,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,200,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","500,000","36","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","2,500,000","36","Mujer","Desplazado por conflicto armado","Otros"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,000,000","36","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,000,000","36","Hombre","Padre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,200,000","36","Mujer","Desplazado por conflicto armado","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Buenaventura","Capital de trabajo","5,000,000","36","Mujer","Extrema pobreza","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Dagua","Capital de trabajo","4,000,000","35","Hombre","Desplazado por conflicto armado","Mestizo"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Jamundí","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","El Cerrito","Capital de trabajo","3,500,000","30","Mujer","Desplazado por conflicto armado","Indigena"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Florida","Capital de trabajo","3,000,000","18","Mujer","Desplazado por conflicto armado","Otros"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Florida","Capital de trabajo","5,200,000","36","Mujer","Madre cabeza de hogar","Afrodescendiente"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Pradera","Capital de trabajo","5,200,000","35","Mujer","Madre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Servicios","Pradera","Inversión","5,200,000","35","Hombre","Padre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Telecomunicaciones","Pradera","Capital de trabajo","4,200,000","35","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Cali","Capital de trabajo","5,000,000","36","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Juridica","Microempresa","Manufactura","Cali","Capital de trabajo","2,000,000","36","Mujer","Ninguno","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Pradera","Capital de trabajo","5,200,000","35","Mujer","Madre cabeza de hogar","Otros"
"2,024","10","1","Persona Natural","Microempresa","Manufactura","Tuluá","Pago de deudas","5,200,000","36","Mujer","Otros","Otros"
"2,024","10","1","Persona Natural","Microempresa","Comercio","Bugalagrande","Capital de trabajo","5,200,000","35","Mujer","Desplazado por conflicto armado","Mestizo"
